global_seed,timestamp,system_name,model_name,noise_level,library_strategy,optimizer,use_ensemble,threshold,active_curation_threshold,expansion_strategy,split_strategy,discovery_time_s,structural_complexity,canonical_complexity,train_r2,train_mse,test_r2,test_mse,new_traj_r2,new_traj_mse,sim_time_s,sim_r2,sim_mse,equations
33,4/28/2026 16:18,duffing,Standard PySR,0,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,12.01437855,7,7,0.999968408,2.83E-06,0.999948601,4.20E-06,0.999980318,2.36E-06,4.434538126,0.997982817,0.000128043,-0.000491848*x0 + x1 + 0.00046340306; -x0**3 + x0 + x1*(-0.29735172)
34,4/28/2026 16:18,duffing,AutoSINDy,0,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,13.15046692,7,7,0.999973704,2.34E-06,0.999937281,5.15E-06,0.999980386,2.39E-06,0.703227282,0.995345683,0.00029865,1.0002538087 x1; 0.9995024175 x0 + -0.2962810724 x1 + -0.9986558914 x0**3
34,4/28/2026 16:18,duffing,Standard SINDy,0,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.328624249,4,4,0.498502758,0.046598562,0.457504969,0.044959329,0.473230899,0.064475344,0.795997381,-6.061638825,1.243098527,1.0124702254 x1 + -0.0124259928 1 sin(1 x1); 0.0000000000
34,4/28/2026 16:18,duffing,Standard PySR,0,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,12.53969789,8,8,0.999968393,2.83E-06,0.99992643,5.47E-06,0.999624101,4.16E-05,4.288402319,0.97496265,0.00181191,sin(x1**3*0.18327755 + x1); -x0**3 + x0 + x1*(-0.2973512)
35,4/28/2026 16:19,duffing,AutoSINDy,0,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,13.55932689,7,7,0.999973704,2.34E-06,0.999937281,5.15E-06,0.999980386,2.39E-06,0.741294861,0.995345683,0.00029865,1.0002538087 x1; 0.9995024175 x0 + -0.2962810724 x1 + -0.9986558914 x0**3
35,4/28/2026 16:19,duffing,Standard SINDy,0,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.355854273,4,4,0.498502758,0.046598562,0.457504969,0.044959329,0.473230899,0.064475344,0.787621021,-6.061638825,1.243098527,1.0124702254 x1 + -0.0124259928 1 sin(1 x1); 0.0000000000
35,4/28/2026 16:19,duffing,Standard PySR,0,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,12.49471831,7,7,0.999968408,2.83E-06,0.999948583,4.20E-06,0.999980303,2.36E-06,4.32068944,0.997976484,0.000128449,-0.0004918447*x0 + x1 - 1*(-0.00046339995); -x0**3 + x0 + x1*(-0.29734638)
136,4/28/2026 16:45,duffing,AutoSINDy,0,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,29.19511414,7,7,0.999973704,2.34E-06,0.999937281,5.15E-06,0.999980386,2.39E-06,0.986023664,0.995345683,0.00029865,1.0002538087 x1; 0.9995024175 x0 + -0.2962810724 x1 + -0.9986558914 x0**3
136,4/28/2026 16:45,duffing,Standard SINDy,0,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.428082705,4,4,0.498502758,0.046598562,0.457504969,0.044959329,0.473230899,0.064475344,1.202977657,-6.061638825,1.243098527,1.0124702254 x1 + -0.0124259928 1 sin(1 x1); 0.0000000000
136,4/28/2026 16:45,duffing,Standard PySR,0,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,17.15213418,7,29,0.999968502,2.83E-06,0.996087179,0.000225104,0.993906519,0.000672246,5.871083975,0.527792973,0.029400146,x1 + (x1 + 0.1022932)**9; -x0**3 + x0 + x1*(-0.2973524)
32,4/28/2026 16:46,duffing,AutoSINDy,0.01,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,17.18211627,7,7,0.788062337,0.016866759,0.804688272,0.018267693,0.999984917,1.84E-06,0.884655714,0.99745645,0.00016195,1.0001747162 x1; 1.0006152036 x0 + -0.2972853705 x1 + -0.9997940855 x0**3
32,4/28/2026 16:46,duffing,Standard SINDy,0.01,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.456346035,11,11,0.769239846,0.01905708,0.751257041,0.024085559,-176.4548332,21.72007448,0.779510975,,,1.0389018047 x1 + -0.0393916368 1 sin(1 x1); 3.1660209593 x0^3 + -3.7210048462 x0^3 sin(1 x0)
32,4/28/2026 16:46,duffing,Standard PySR,0.01,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,14.53337574,6,81,0.773897831,0.018515116,-58.17258223,3.979325465,0.950128565,0.006098749,6.409300327,-6.217515507,1.068694235,x1 - (-x1 - 0.46541268)**27; -x0**3 + x0
33,4/28/2026 16:47,duffing,AutoSINDy,0.01,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,17.86086774,7,7,0.791426311,0.016489605,0.803480099,0.018677445,0.999970519,3.60E-06,0.854397774,0.991508824,0.000547612,1.0005684520 x1; 0.9976532745 x0 + -0.2951973301 x1 + -0.9967299274 x0**3
33,4/28/2026 16:47,duffing,Standard SINDy,0.01,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.401096344,13,13,0.724393745,0.024224613,0.726804001,0.02727507,-127.835747,15.76920716,1.352302551,-20.752949,3.438604681,0.9800638836 x1 + 0.0208562689 1 sin(1 x1); -3.1868204913 x0^3 sin(1 x0) + 2.7448581097 x0^3 cos(1 x1)
33,4/28/2026 16:47,duffing,Standard PySR,0.01,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,15.07109237,6,17,0.777257353,0.018124618,0.747794343,0.024908394,0.196254269,0.089244326,4.951260805,-1.882656439,0.26918652,x1 - (-x0*x1 + x1)**3; -x0**3 + x0
34,4/28/2026 16:48,duffing,AutoSINDy,0.01,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,17.02160048,7,7,0.788345454,0.017223453,0.824097725,0.015978575,0.999976255,2.90E-06,0.904844046,0.994231236,0.000371103,1.0000274544 x1; 0.9989320168 x0 + -0.2956028870 x1 + -0.9980354391 x0**3
34,4/28/2026 16:48,duffing,Standard SINDy,0.01,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.424861193,4,4,0.391839749,0.063773721,0.399160971,0.06117038,0.473231379,0.064475291,1.293942451,-6.046593374,1.237177963,1.0040822566 x1 + -0.0041244640 1 sin(1 x1); 0.0000000000
34,4/28/2026 16:48,duffing,Standard PySR,0.01,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,18.96083164,4,4,0.774403472,0.018860276,0.763013622,0.022466526,0.904443398,0.011137413,2.865567684,-5.939098026,1.194877262,-x1**9 + x1; -x0**3 + x0
135,4/28/2026 16:50,duffing,AutoSINDy,0.01,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,29.45173454,7,7,0.791660974,0.016746232,0.818400673,0.016308358,0.999983341,2.03E-06,0.879398823,0.997227438,0.000177731,0.9998880757 x1; 0.9996460801 x0 + -0.2970697628 x1 + -0.9987874293 x0**3
135,4/28/2026 16:50,duffing,Standard SINDy,0.01,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.416029215,4,4,0.391858848,0.063347903,0.392560742,0.06099418,0.473231217,0.064475309,0.964515686,-6.053956258,1.240075346,1.0096774444 x1 + -0.0099575413 1 sin(1 x1); 0.0000000000
135,4/28/2026 16:50,duffing,Standard PySR,0.01,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,18.63737965,5,28,0.777507941,0.018395962,0.75490707,0.022971034,-522475.7883,57624.50678,11.82413244,,,x1 + (x0 - 1*0.84761673)**9; -x0**3 + x0
36,4/28/2026 16:51,duffing,AutoSINDy,0.01,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,17.85265946,7,7,0.796752842,0.016273814,0.793278694,0.019255532,0.999979362,2.51E-06,0.856247425,0.994103338,0.000378861,1.0009397693 x1; 0.9992837712 x0 + -0.2963031937 x1 + -0.9983303118 x0**3
36,4/28/2026 16:51,duffing,Standard SINDy,0.01,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.407978535,4,4,0.394791398,0.062881666,0.38533546,0.063788039,0.473231046,0.064475328,0.960139751,-6.017419857,1.225697836,0.9797108756 x1 + 0.0215933560 1 sin(1 x1); 0.0000000000
36,4/28/2026 16:51,duffing,Standard PySR,0.01,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,14.83841681,6,6,0.782582435,0.017916928,0.7303071,0.02612973,0.950573098,0.006049721,4.834523439,-8.264987197,0.530348825,(0.00142559516173793*x0**3)*x1 + x1; -x0**3 + x0
32,4/28/2026 16:51,duffing,AutoSINDy,0.02,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,17.70586634,7,7,0.482312848,0.067460746,0.514750386,0.073057301,0.999986863,1.60E-06,0.897745132,0.999045789,5.95E-05,0.9997509028 x1; 1.0014906925 x0 + -0.2981490051 x1 + -1.0006825879 x0**3
32,4/28/2026 16:51,duffing,Standard SINDy,0.02,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.483481884,11,11,0.470552033,0.069652544,0.483806622,0.078890964,-176.7706343,21.75872689,0.839657784,,,1.1902883395 x1 + -0.1938091833 1 sin(1 x1); 3.1689278050 x0^3 + -3.7244163068 x0^3 sin(1 x0)
32,4/28/2026 16:51,duffing,Standard PySR,0.02,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,15.32540107,5,27,0.473427778,0.069116781,0.452702658,0.082323346,0.949848224,0.006129668,5.131445646,-7.999261557,0.688720781,x1 + (x1 + 0.20157368)**9; -x0**3 + x0
33,4/28/2026 16:52,duffing,AutoSINDy,0.02,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,17.50238109,7,7,0.486851914,0.065951626,0.515651989,0.074696294,0.999953825,5.64E-06,0.974351883,0.986910753,0.000846045,1.0005732307 x1; 0.9956426746 x0 + -0.2939711736 x1 + -0.9946253485 x0**3
33,4/28/2026 16:52,duffing,Standard SINDy,0.02,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.432605982,13,13,0.444849407,0.073652928,0.469937175,0.083626619,-127.4377329,15.72049111,1.385444641,-20.79913155,3.428812767,0.9705691004 x1 + 0.0305188720 1 sin(1 x1); -3.1816538393 x0^3 sin(1 x0) + 2.7405000025 x0^3 cos(1 x1)
33,4/28/2026 16:52,duffing,Standard PySR,0.02,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,14.74027944,6,6,0.477967347,0.067581013,0.485065588,0.08063499,0.941283203,0.007074313,11.72718239,,,x0**18*x1**9 + x1; -x0**3 + x0
34,4/28/2026 16:53,duffing,AutoSINDy,0.02,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,17.84030724,7,7,0.482214824,0.068886403,0.546052398,0.063906975,0.999970533,3.60E-06,0.998152733,0.992826982,0.000462278,0.9997901178 x1; 0.9983354448 x0 + -0.2948395961 x1 + -0.9973758836 x0**3
34,4/28/2026 16:53,duffing,Standard SINDy,0.02,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.465927839,4,4,0.23875078,0.11539871,0.287055834,0.109353085,0.473231027,0.06447533,1.024803638,-6.059692226,1.242332517,1.0139714140 x1 + -0.0144253769 1 sin(1 x1); 0.0000000000
34,4/28/2026 16:53,duffing,Standard PySR,0.02,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,15.52513409,4,4,0.473667233,0.070519421,0.509282661,0.07034736,0.904443398,0.011137413,2.832832098,-5.939098026,1.194877262,-x1**9 + x1; -x0**3 + x0
35,4/28/2026 16:54,duffing,AutoSINDy,0.02,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,17.83353209,7,7,0.490114282,0.06632355,0.478844757,0.079328718,0.999987117,1.56E-06,0.887827873,0.997791844,0.000139884,1.0013783309 x1; 1.0002381397 x0 + -0.2988867398 x1 + -0.9996663085 x0**3
35,4/28/2026 16:54,duffing,Standard SINDy,0.02,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.405560017,11,11,0.4782909,0.068529905,0.4483067,0.085089976,-176.2835545,21.69911037,0.786451578,,,0.9588626569 x1 + 0.0432454796 1 sin(1 x1); 3.1643439465 x0^3 + -3.7192621785 x0^3 sin(1 x0)
35,4/28/2026 16:54,duffing,Standard PySR,0.02,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,15.26272249,5,5,0.481198069,0.067987569,0.445729452,0.085575529,0.950572293,0.006049809,5.321712017,-8.420708533,0.538110464,0.000206280575743152*x0**9 + x1; -x0**3 + x0
136,4/28/2026 18:30,duffing,AutoSINDy,0.02,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,37.12097478,7,7,0.484917226,0.068917037,0.537593281,0.065926789,0.999979852,2.44E-06,0.779252052,0.997884683,0.000134307,0.9986331449 x1; 1.0005592808 x0 + -0.2962018107 x1 + -0.9998212690 x0**3
136,4/28/2026 18:30,duffing,Standard SINDy,0.02,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.447763205,1,1,0.243097365,0.115536976,0.287172933,0.110355425,0.473230098,0.064475432,0.871403456,-6.025439376,1.228853613,0.9986331449 x1; 0.0000000000
136,4/28/2026 18:30,duffing,Standard PySR,0.02,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,19.34355664,7,7,0.476423546,0.070554627,0.500051251,0.072586877,0.950571831,0.00604986,5.115714073,-8.247031798,0.52898012,x1*cos(x0**2*0.04689925)**2; -x0**3 + x0
32,4/28/2026 18:31,duffing,AutoSINDy,0.03,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,19.16012788,7,7,0.293097874,0.151784475,0.32480574,0.164374263,0.999986755,1.60E-06,0.809525728,0.999901265,5.40E-06,0.9989832493 x1; 1.0021265535 x0 + -0.2988706844 x1 + -1.0013191186 x0**3
32,4/28/2026 18:31,duffing,Standard SINDy,0.03,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.45326972,11,11,0.285863779,0.153976216,0.306494551,0.170246069,-177.0091933,21.78792127,0.862598658,,,1.4631958720 x1 + -0.4721921447 1 sin(1 x1); 3.1711266387 x0^3 + -3.7269792334 x0^3 sin(1 x0)
32,4/28/2026 18:31,duffing,Standard PySR,0.03,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,16.8011055,4,80,0.244542444,0.166493697,-798.8515648,115.8822307,-10.74393088,1.437157943,5.692609072,-5.266221819,1.498084346,x1 + (x1 + 0.53265446)**27; 0.962208 - x0
33,4/28/2026 18:32,duffing,AutoSINDy,0.03,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,18.60387874,7,7,0.296443401,0.148388198,0.327898578,0.168062491,0.9999286,8.73E-06,1.086896896,0.981786148,0.00117878,1.0002684888 x1; 0.9934738734 x0 + -0.2926045929 x1 + -0.9923454814 x0**3
33,4/28/2026 18:32,duffing,Standard SINDy,0.03,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.454737902,13,13,0.270619749,0.156052754,0.300026959,0.177331104,-127.0030767,15.66729017,1.440913916,-20.72467882,3.437109337,0.9821321643 x1 + 0.0184476429 1 sin(1 x1); -3.1759921882 x0^3 sin(1 x0) + 2.7357425540 x0^3 cos(1 x1)
33,4/28/2026 18:32,duffing,Standard PySR,0.03,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,19.92479992,5,5,0.248472325,0.162627655,0.272291478,0.186505511,-10.73286719,1.4359642,12.23102355,,,x0**18*x1**9 + x1; 0.9623792 - x0
34,4/28/2026 18:33,duffing,AutoSINDy,0.03,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,18.72641802,8,8,0.292646181,0.155039991,0.351658594,0.144167201,0.900465644,0.012182771,0.882371187,-8.010666567,0.448796121,0.9995420647 x1; 1.0015834912 x0 + -0.2895213714 x0*x1 + -1.0012507246 x0**3
34,4/28/2026 18:33,duffing,Standard SINDy,0.03,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.468806267,4,4,0.144696542,0.201473527,0.195443831,0.189507103,0.473227877,0.064475677,0.892391443,-6.101908825,1.258945252,1.0426412492 x1 + -0.0438426221 1 sin(1 x1); 0.0000000000
34,4/28/2026 18:33,duffing,Standard PySR,0.03,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,15.62085867,5,29,0.246828071,0.169420225,0.264169841,0.166288154,-7031.788368,775.7954513,1.505723,,,x1 - (x1**3 + x1)**9; 0.9624007 - x0
135,4/28/2026 20:28,duffing,AutoSINDy,0.03,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,29.88503528,7,7,0.296483771,0.150693114,0.339540372,0.146726537,0.999979508,2.44E-06,0.951858521,0.999857197,8.46E-06,0.9974033296 x1; 0.9986518964 x0 + -0.2980998730 x1 + -0.9977420313 x0**3
135,4/28/2026 20:28,duffing,Standard SINDy,0.03,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.498803377,11,11,0.289282135,0.152892971,0.320114144,0.152278448,-175.7390516,21.63246356,0.857750177,,,1.2021435663 x1 + -0.2082709825 1 sin(1 x1); 3.1595342238 x0^3 + -3.7131331520 x0^3 sin(1 x0)
135,4/28/2026 20:28,duffing,Standard PySR,0.03,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,18.89348269,2,2,0.248943861,0.165214017,0.269965322,0.166598468,-10.72355961,1.434937402,5.653028727,-13.04328365,1.794230634,x1*0.9974125; 0.96237755 - x0
136,4/28/2026 20:34,duffing,AutoSINDy,0.03,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,30.88653636,8,8,0.293356503,0.155521051,0.311710189,0.158060829,0.71643052,0.034708203,1.128317118,-5.99732756,1.086763471,0.9973077396 x1; 0.9931863506 x0 + -2.0587622491 x1**3 + -0.9944834765 x0**3
136,4/28/2026 20:34,duffing,Standard SINDy,0.03,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.53500104,1,1,0.148035487,0.201665989,0.195662965,0.192455027,0.473226632,0.064475814,1.078308105,-6.011314602,1.223295346,0.9973077396 x1; 0.0000000000
136,4/28/2026 20:34,duffing,Standard PySR,0.03,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,19.33448076,5,10,0.24894267,0.169624663,0.280235255,0.167388619,-11.22325105,1.490007765,5.110000372,-12.94269721,1.708960109,x1*cos((x0 - 0.70274776)**3); 0.9621117 - x0
32,4/28/2026 20:35,duffing,AutoSINDy,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,18.26631522,8,8,0.188194373,0.270310462,0.194504774,0.302606831,0.70886267,0.035634512,1.092495441,-5.989826967,1.090278025,0.9978732937 x1; 0.9948567261 x0 + -2.0800640893 x1**3 + -0.9960937651 x0**3
32,4/28/2026 20:35,duffing,Standard SINDy,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.523868084,11,11,0.184513364,0.272027842,0.203009665,0.298170835,-177.1697521,21.80755982,1.170086622,,,1.8531437659 x1 + -0.8699934581 1 sin(1 x1); 3.1726080550 x0^3 + -3.7286827889 x0^3 sin(1 x0)
32,4/28/2026 20:35,duffing,Standard PySR,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,15.99255395,4,26,0.157560806,0.284586245,0.127223623,0.321914057,-10.72163999,1.434696982,6.259855747,-8.603320996,1.817913572,x1 + (x1 + 0.2659568)**9; 0.962192 - x0
33,4/28/2026 20:36,duffing,AutoSINDy,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,21.1566093,7,7,0.191381045,0.263799099,0.2193159,0.298776889,0.999892672,1.31E-05,1.800493956,0.976354762,0.001531789,0.9996551397 x1; -0.2910999043 x1 + 0.9911503588 x0 + -0.9898939023 x0**3
33,4/28/2026 20:36,duffing,Standard SINDy,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.690984011,13,13,0.174650243,0.271424046,0.200967296,0.308388262,-126.5322654,15.60966392,2.297837019,-20.54551208,3.461391951,1.0127096995 x1 + -0.0132788583 1 sin(1 x1); -3.1698395492 x0^3 sin(1 x0) + 2.7305888455 x0^3 cos(1 x1)
33,4/28/2026 20:36,duffing,Standard PySR,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,19.91651297,6,6,0.160369684,0.277933765,0.181347061,0.317659766,-10.73781999,1.436516742,8.295960665,-16.25917569,1.32253987,-x0**6*x1**6 + sin(x1); 0.96241987 - x0
34,4/28/2026 20:37,duffing,AutoSINDy,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,23.13620543,8,8,0.188896952,0.275575429,0.23628709,0.256112671,-0.847979426,0.226188533,1.676936865,-6.471196441,0.734529147,0.9992835792 x1; 0.3837295494 1 + -0.2907465368 x0*x1 + -0.3812827163 x0**3 + -0.4317454628 x0*sin(x0**3 - x0)
34,4/28/2026 20:37,duffing,Standard SINDy,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.853301525,12,12,0.185803114,0.277078477,0.22219794,0.262464442,-3.054875856,0.496307526,1.57335043,-36.6294903,2.158621701,1.0903497411 x1 + -0.0926410674 1 sin(1 x1); 0.8798682770 x0 cos(1 x0) + -0.5519116987 x0^3 sin(1 x0)
34,4/28/2026 20:37,duffing,Standard PySR,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,20.9822607,6,6,0.159357685,0.289926447,0.133106887,0.287643004,-11.05253194,1.471234799,7.934061766,-5.829882845,1.149037148,x1*cos(-23.4876794034653*x1**6); 0.96247256 - x0
235,4/28/2026 20:39,duffing,AutoSINDy,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,30.35102654,10,10,0.198214125,0.252554199,0.216438848,0.278932905,0.661941709,0.04137757,0.97729063,-5.87903295,1.046522687,1.0001495038 x1; 1.1764292568 x0 + -2.0532902349 x1**3 + -1.1713548289 x0**3 + -0.2427019034 sin(x0**4 - x0 + x1) + -0.5259918334 sin(x0 - (x0 + x1**3)**3)
235,4/28/2026 20:39,duffing,Standard SINDy,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.414734125,12,12,0.195560966,0.253716106,0.196139536,0.288686478,0.949612754,0.006165667,0.998063087,-6.605542194,0.416453477,0.7565388630 x1 + 0.2478011723 1 sin(1 x1); 1.0329807449 x0 cos(1 x0) + -0.5626022299 x0^3 cos(1 x1)
235,4/28/2026 20:39,duffing,Standard PySR,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,18.3366363,4,4,0.165518582,0.266871198,0.181870326,0.295546714,-10.72525224,1.435144575,4.800923586,-13.12047065,1.836255337,x0**9*0.00032927076 + x1; 0.96251 - x0
136,4/28/2026 20:42,duffing,AutoSINDy,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,32.68676424,8,8,0.190192161,0.275659317,0.229879066,0.263704959,0.934115861,0.008063915,1.369327545,0.159934001,0.100541489,0.9956420412 x1; -0.2956151923 x1 + 0.7915555409 x0 + -0.8631493738 x0**3 + 0.1040307436 cos((0.07175507 - x0)**3)
136,4/28/2026 20:42,duffing,Standard SINDy,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.650577784,12,12,0.170047039,0.284282314,0.179373257,0.278307899,-128.1260797,15.80341123,1.619194984,-1697.842778,65.01749791,1.7694105454 x1 cos(1 x0); -3.1892580674 x0^3 sin(1 x0) + 2.7467363935 x0^3 cos(1 x1)
136,4/28/2026 20:42,duffing,Standard PySR,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,22.03718472,5,28,0.160644307,0.290203415,0.188885881,0.282689423,-11.14690201,1.481577896,8.175400019,-12.98257838,1.557250194,x1*cos((x0 - 1*0.42137963)**9); 0.96205187 - x0
32,4/28/2026 20:44,duffing,AutoSINDy,0.05,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,23.94905806,13,13,0.129268657,0.422087616,0.135529493,0.467158227,-109.3210806,12.17095799,1.356453419,-6.053379826,0.983060269,1.4738239188 x1 + 0.1427771043 x1**3 + -0.4919940606 (1.257996 - x0)**3 + -0.5016214385 sin(x1 - (1.257996 - x0)**3); 0.9950162207 x0 + -2.0816815848 x1**3 + -0.9962488397 x0**3
32,4/28/2026 20:44,duffing,Standard SINDy,0.05,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.755743504,14,14,0.127104415,0.42354395,0.13092787,0.470817456,-172.603991,21.24873995,5.320150852,,,0.9964232232 x1; 3.1356948658 x0^3 + -3.7048625924 x0^3 sin(1 x0) + 0.4458887348 x0^2 x1 sin(1 x1)
32,4/28/2026 20:44,duffing,Standard PySR,0.05,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,19.14173937,5,26,0.108080781,0.436398778,0.099247734,0.483110406,-10.72153419,1.434684529,7.749586821,-8.783311178,1.828511371,x1 - (-x1 - 0.24825181)**9; 0.96218693 - x0
133,4/28/2026 20:52,duffing,AutoSINDy,0.05,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,40.46904516,7,7,0.133417217,0.406243115,0.161941107,0.435318268,0.999986826,1.60E-06,1.591966867,0.999893819,5.88E-06,0.9990506565 x1; 1.0003582854 x0 + -0.2996075034 x1 + -1.0002719565 x0**3
133,4/28/2026 20:52,duffing,Standard SINDy,0.05,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.744183064,19,19,0.130822546,0.407905978,0.137894125,0.453050935,-367.7093287,45.12919684,2.529552937,-207.1147479,9.049577381,0.9990506565 x1; 5.0151446446 x0^3 + -5.3570391768 x0^3 sin(1 x0) + -0.9367997239 x0^3 cos(1 x0) + 0.9111823858 x0 x1^2 cos(1 x0)
133,4/28/2026 20:52,duffing,Standard PySR,0.05,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,24.58402085,4,4,0.110413069,0.420988709,0.12865263,0.454910824,-19.32726682,2.383680278,3.006680012,,,-13.6604717991614*x1**9 + x1; 0.96128535 - x0
34,4/28/2026 20:53,duffing,AutoSINDy,0.05,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,22.51134872,8,8,0.129185747,0.430997815,0.153991005,0.408363293,0.739156824,0.031926603,1.435847998,-6.016320831,1.074375197,0.9990149635 x1; 0.9886524610 x0 + -0.9893092808 x0**3 + -1.9923904439 x1**3
34,4/28/2026 20:53,duffing,Standard SINDy,0.05,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.689180136,12,12,0.127686364,0.43205787,0.157277328,0.406209374,-3.050494297,0.495770821,1.699202061,-35.43936213,2.112941172,1.1571108932 x1 + -0.1608381531 1 sin(1 x1); 0.8793571586 x0 cos(1 x0) + -0.5514926265 x0^3 sin(1 x0)
34,4/28/2026 20:53,duffing,Standard PySR,0.05,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,19.8441236,4,4,0.109558057,0.444873815,0.136527833,0.419444062,-11.98474406,1.574052271,3.367175579,,,-5.22325694664011*x1**9 + x1; 0.96249086 - x0
35,4/28/2026 20:54,duffing,AutoSINDy,0.05,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,21.9405036,12,12,0.133687453,0.414523558,0.127520326,0.496035931,0.285877378,0.087407,0.976601839,0.227510142,0.068527999,1.0006710838 x1; 0.2327860398 1 + -0.4854899057 x0**3 + -0.3004905478 x0*x1 + 0.4700628484 x0*cos(x0**2)
